year,source_file,page,table_index,rows,cols,provavel_ruido,csv_path,first_row_preview
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,2,2,1,True,data/processed/pdf_raw/2013/p036_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,3,2,1,True,data/processed/pdf_raw/2013/p036_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,4,2,1,True,data/processed/pdf_raw/2013/p036_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,5,2,1,True,data/processed/pdf_raw/2013/p036_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,6,2,1,True,data/processed/pdf_raw/2013/p036_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,7,2,1,True,data/processed/pdf_raw/2013/p036_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,8,2,1,True,data/processed/pdf_raw/2013/p036_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,9,2,1,True,data/processed/pdf_raw/2013/p036_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,10,2,1,True,data/processed/pdf_raw/2013/p036_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,11,2,1,True,data/processed/pdf_raw/2013/p036_t11.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,12,2,1,True,data/processed/pdf_raw/2013/p036_t12.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,13,2,1,True,data/processed/pdf_raw/2013/p036_t13.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,36,14,2,1,True,data/processed/pdf_raw/2013/p036_t14.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,0,20,9,False,data/processed/pdf_raw/2013/p037_t0.csv,FERIDOS GRAVES
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,1,2,1,True,data/processed/pdf_raw/2013/p037_t1.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,2,2,1,True,data/processed/pdf_raw/2013/p037_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,3,2,1,True,data/processed/pdf_raw/2013/p037_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,4,2,1,True,data/processed/pdf_raw/2013/p037_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,5,2,1,True,data/processed/pdf_raw/2013/p037_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,6,2,1,True,data/processed/pdf_raw/2013/p037_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,7,2,1,True,data/processed/pdf_raw/2013/p037_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,8,2,1,True,data/processed/pdf_raw/2013/p037_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,9,2,1,True,data/processed/pdf_raw/2013/p037_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,10,2,1,True,data/processed/pdf_raw/2013/p037_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,11,2,1,True,data/processed/pdf_raw/2013/p037_t11.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,12,2,1,True,data/processed/pdf_raw/2013/p037_t12.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,13,2,1,True,data/processed/pdf_raw/2013/p037_t13.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,14,2,1,True,data/processed/pdf_raw/2013/p037_t14.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,37,15,2,1,True,data/processed/pdf_raw/2013/p037_t15.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,38,0,20,9,False,data/processed/pdf_raw/2013/p038_t0.csv,FERIDOS LEVES
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,38,1,20,9,False,data/processed/pdf_raw/2013/p038_t1.csv,TOTAL DE VÍTIMAS
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,39,0,11,9,False,data/processed/pdf_raw/2013/p039_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,0,16,9,False,data/processed/pdf_raw/2013/p040_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,1,2,1,True,data/processed/pdf_raw/2013/p040_t1.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,2,2,1,True,data/processed/pdf_raw/2013/p040_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,3,2,1,True,data/processed/pdf_raw/2013/p040_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,4,2,1,True,data/processed/pdf_raw/2013/p040_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,5,2,1,True,data/processed/pdf_raw/2013/p040_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,6,2,1,True,data/processed/pdf_raw/2013/p040_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,7,2,1,True,data/processed/pdf_raw/2013/p040_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,8,2,1,True,data/processed/pdf_raw/2013/p040_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,9,2,1,True,data/processed/pdf_raw/2013/p040_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,10,2,1,True,data/processed/pdf_raw/2013/p040_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,11,2,1,True,data/processed/pdf_raw/2013/p040_t11.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,40,12,2,1,True,data/processed/pdf_raw/2013/p040_t12.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,41,0,11,9,False,data/processed/pdf_raw/2013/p041_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,41,1,2,1,True,data/processed/pdf_raw/2013/p041_t1.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,41,2,2,1,True,data/processed/pdf_raw/2013/p041_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,41,3,2,1,True,data/processed/pdf_raw/2013/p041_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,41,4,2,1,True,data/processed/pdf_raw/2013/p041_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,41,5,2,1,True,data/processed/pdf_raw/2013/p041_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,41,6,2,1,True,data/processed/pdf_raw/2013/p041_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,41,7,2,1,True,data/processed/pdf_raw/2013/p041_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,0,8,9,False,data/processed/pdf_raw/2013/p042_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,1,13,9,False,data/processed/pdf_raw/2013/p042_t1.csv,6. Passageiros vítimas segundo o período horário
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,2,2,1,True,data/processed/pdf_raw/2013/p042_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,3,2,1,True,data/processed/pdf_raw/2013/p042_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,4,2,1,True,data/processed/pdf_raw/2013/p042_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,5,2,1,True,data/processed/pdf_raw/2013/p042_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,6,2,1,True,data/processed/pdf_raw/2013/p042_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,7,2,1,True,data/processed/pdf_raw/2013/p042_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,8,2,1,True,data/processed/pdf_raw/2013/p042_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,42,9,2,1,True,data/processed/pdf_raw/2013/p042_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,43,0,9,9,False,data/processed/pdf_raw/2013/p043_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,0,17,11,False,data/processed/pdf_raw/2013/p044_t0.csv,"Feminino
2012 | Feminino
2013 | Masculino
2012 | Masculino
2013 | N.D.
2012 | N."
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,1,2,1,True,data/processed/pdf_raw/2013/p044_t1.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,2,2,1,True,data/processed/pdf_raw/2013/p044_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,3,2,1,True,data/processed/pdf_raw/2013/p044_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,4,2,1,True,data/processed/pdf_raw/2013/p044_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,5,2,1,True,data/processed/pdf_raw/2013/p044_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,6,2,1,True,data/processed/pdf_raw/2013/p044_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,7,2,1,True,data/processed/pdf_raw/2013/p044_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,8,2,1,True,data/processed/pdf_raw/2013/p044_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,9,2,1,True,data/processed/pdf_raw/2013/p044_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,10,2,1,True,data/processed/pdf_raw/2013/p044_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,11,2,1,True,data/processed/pdf_raw/2013/p044_t11.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,12,2,1,True,data/processed/pdf_raw/2013/p044_t12.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,44,13,2,1,True,data/processed/pdf_raw/2013/p044_t13.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,0,20,9,False,data/processed/pdf_raw/2013/p045_t0.csv,VÍTIMAS MORTAIS
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,1,2,1,True,data/processed/pdf_raw/2013/p045_t1.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,2,2,1,True,data/processed/pdf_raw/2013/p045_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,3,2,1,True,data/processed/pdf_raw/2013/p045_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,4,2,1,True,data/processed/pdf_raw/2013/p045_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,5,2,1,True,data/processed/pdf_raw/2013/p045_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,6,2,1,True,data/processed/pdf_raw/2013/p045_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,7,2,1,True,data/processed/pdf_raw/2013/p045_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,8,2,1,True,data/processed/pdf_raw/2013/p045_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,9,2,1,True,data/processed/pdf_raw/2013/p045_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,10,2,1,True,data/processed/pdf_raw/2013/p045_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,11,2,1,True,data/processed/pdf_raw/2013/p045_t11.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,45,12,2,1,True,data/processed/pdf_raw/2013/p045_t12.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,0,20,9,False,data/processed/pdf_raw/2013/p046_t0.csv,FERIDOS GRAVES
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,1,2,1,True,data/processed/pdf_raw/2013/p046_t1.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,2,2,1,True,data/processed/pdf_raw/2013/p046_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,3,2,1,True,data/processed/pdf_raw/2013/p046_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,4,2,1,True,data/processed/pdf_raw/2013/p046_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,5,2,1,True,data/processed/pdf_raw/2013/p046_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,6,2,1,True,data/processed/pdf_raw/2013/p046_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,7,2,1,True,data/processed/pdf_raw/2013/p046_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,8,2,1,True,data/processed/pdf_raw/2013/p046_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,9,2,1,True,data/processed/pdf_raw/2013/p046_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,10,2,1,True,data/processed/pdf_raw/2013/p046_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,11,2,1,True,data/processed/pdf_raw/2013/p046_t11.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,46,12,2,1,True,data/processed/pdf_raw/2013/p046_t12.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,47,0,20,9,False,data/processed/pdf_raw/2013/p047_t0.csv,FERIDOS LEVES
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,47,1,20,9,False,data/processed/pdf_raw/2013/p047_t1.csv,TOTAL DE VÍTIMAS
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,48,0,11,11,False,data/processed/pdf_raw/2013/p048_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total
vítimas | Total
interve"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,49,0,11,11,False,data/processed/pdf_raw/2013/p049_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total
vítimas | Total
interve"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,49,1,10,11,False,data/processed/pdf_raw/2013/p049_t1.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total
vítimas | Total
interve"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,0,16,9,False,data/processed/pdf_raw/2013/p050_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,1,2,1,True,data/processed/pdf_raw/2013/p050_t1.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,2,2,1,True,data/processed/pdf_raw/2013/p050_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,3,2,1,True,data/processed/pdf_raw/2013/p050_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,4,2,1,True,data/processed/pdf_raw/2013/p050_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,5,2,1,True,data/processed/pdf_raw/2013/p050_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,6,2,1,True,data/processed/pdf_raw/2013/p050_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,7,2,1,True,data/processed/pdf_raw/2013/p050_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,8,2,1,True,data/processed/pdf_raw/2013/p050_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,9,2,1,True,data/processed/pdf_raw/2013/p050_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,10,2,1,True,data/processed/pdf_raw/2013/p050_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,11,2,1,True,data/processed/pdf_raw/2013/p050_t11.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,50,12,2,1,True,data/processed/pdf_raw/2013/p050_t12.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,51,0,11,9,False,data/processed/pdf_raw/2013/p051_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,51,1,2,1,True,data/processed/pdf_raw/2013/p051_t1.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,51,2,2,1,True,data/processed/pdf_raw/2013/p051_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,51,3,2,1,True,data/processed/pdf_raw/2013/p051_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,51,4,2,1,True,data/processed/pdf_raw/2013/p051_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,51,5,2,1,True,data/processed/pdf_raw/2013/p051_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,51,6,2,1,True,data/processed/pdf_raw/2013/p051_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,51,7,2,1,True,data/processed/pdf_raw/2013/p051_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,0,9,9,False,data/processed/pdf_raw/2013/p052_t0.csv,8. Condutores vítimas segundo as condições de luminosidade
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,1,12,9,False,data/processed/pdf_raw/2013/p052_t1.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,2,2,1,True,data/processed/pdf_raw/2013/p052_t2.csv,2013: Condutores vítimas mortais e feridos graves segundo o período horário (%)
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,3,2,1,True,data/processed/pdf_raw/2013/p052_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,4,2,1,True,data/processed/pdf_raw/2013/p052_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,5,2,1,True,data/processed/pdf_raw/2013/p052_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,6,2,1,True,data/processed/pdf_raw/2013/p052_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,7,2,1,True,data/processed/pdf_raw/2013/p052_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,8,2,1,True,data/processed/pdf_raw/2013/p052_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,9,2,1,True,data/processed/pdf_raw/2013/p052_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,52,10,2,1,True,data/processed/pdf_raw/2013/p052_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,53,0,8,9,False,data/processed/pdf_raw/2013/p053_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,54,0,22,9,False,data/processed/pdf_raw/2013/p054_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,55,0,21,9,False,data/processed/pdf_raw/2013/p055_t0.csv,"Vítimas
mortais | Feridos
graves | Feridos
leves | Total de
vítimas"
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,0,27,12,False,data/processed/pdf_raw/2013/p057_t0.csv,"Acidentes
c/ vítimas | Vítimas
mortais | Feridos
graves | Feridos
leves | Total "
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,1,2,1,True,data/processed/pdf_raw/2013/p057_t1.csv,Vítimas mortais segundo o distrito
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,2,2,2,False,data/processed/pdf_raw/2013/p057_t2.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,3,2,2,False,data/processed/pdf_raw/2013/p057_t3.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,4,2,2,False,data/processed/pdf_raw/2013/p057_t4.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,5,2,2,False,data/processed/pdf_raw/2013/p057_t5.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,6,2,2,False,data/processed/pdf_raw/2013/p057_t6.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,7,1,2,True,data/processed/pdf_raw/2013/p057_t7.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,8,2,2,False,data/processed/pdf_raw/2013/p057_t8.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,9,2,2,False,data/processed/pdf_raw/2013/p057_t9.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,10,2,2,False,data/processed/pdf_raw/2013/p057_t10.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,11,2,2,False,data/processed/pdf_raw/2013/p057_t11.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,12,2,2,False,data/processed/pdf_raw/2013/p057_t12.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,13,2,2,False,data/processed/pdf_raw/2013/p057_t13.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,14,2,2,False,data/processed/pdf_raw/2013/p057_t14.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,15,2,2,False,data/processed/pdf_raw/2013/p057_t15.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,16,2,2,False,data/processed/pdf_raw/2013/p057_t16.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,17,1,2,True,data/processed/pdf_raw/2013/p057_t17.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,57,18,2,2,False,data/processed/pdf_raw/2013/p057_t18.csv,
2013,Relatório Nacional Anual 2013- Vítimas a 30 dias.pdf,58,0,59,9,False,data/processed/pdf_raw/2013/p058_t0.csv,"Via | Km
Inicial | Km
Final | Nº de
Acidentes | Nº de
Veículos | Nº de
Mortos | "
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,1,0,3,1,True,data/processed/pdf_raw/2014/p001_t0.csv,1. Vítimas segundo a categoria de utentes ......................................
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,2,0,2,1,True,data/processed/pdf_raw/2014/p002_t0.csv,"1. Passageiros vítimas segundo o grupo etário, por sexo ........................"
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,0,2,1,True,data/processed/pdf_raw/2014/p003_t0.csv,Acidente
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,1,2,1,True,data/processed/pdf_raw/2014/p003_t1.csv,Ferido leve
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,2,2,1,True,data/processed/pdf_raw/2014/p003_t2.csv,Condutor
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,3,2,1,True,data/processed/pdf_raw/2014/p003_t3.csv,Acidentes com vítimas
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,4,2,1,True,data/processed/pdf_raw/2014/p003_t4.csv,Passageiro
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,5,2,1,True,data/processed/pdf_raw/2014/p003_t5.csv,Acidente mortal
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,6,2,1,True,data/processed/pdf_raw/2014/p003_t6.csv,Peão
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,7,2,1,True,data/processed/pdf_raw/2014/p003_t7.csv,Acidentes com feridos graves
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,8,2,1,True,data/processed/pdf_raw/2014/p003_t8.csv,Acidentes com feridos leves
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,9,2,1,True,data/processed/pdf_raw/2014/p003_t9.csv,Índice de gravidade
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,10,2,1,True,data/processed/pdf_raw/2014/p003_t10.csv,Vítima
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,11,2,1,True,data/processed/pdf_raw/2014/p003_t11.csv,Indicador de gravidade
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,12,2,1,True,data/processed/pdf_raw/2014/p003_t12.csv,Morto/Vítima mortal (no local)
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,13,2,1,True,data/processed/pdf_raw/2014/p003_t13.csv,Morto/Vítima mortal a 30 dias *
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,3,14,3,1,True,data/processed/pdf_raw/2014/p003_t14.csv,Ferido grave
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,4,0,11,16,False,data/processed/pdf_raw/2014/p004_t0.csv,"Acidentes
com
vítimas | % * | Acidentes
c/ mortos
e/ou f.graves | % * | Acidente"
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,5,0,6,9,False,data/processed/pdf_raw/2014/p005_t0.csv,
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,5,1,6,2,False,data/processed/pdf_raw/2014/p005_t1.csv,Ano | Medida
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,6,0,16,13,False,data/processed/pdf_raw/2014/p006_t0.csv,"Acidentes
c/ vítimas | Vítimas
mortais | Feridos
graves | Feridos
leves | Total "
2014,Relatório Anual de Sinistralidade Rodoviária - 2014.pdf,6,1,2,3,False,data/processed/pdf_raw/2014/p006_t1.csv,
